raw,update_date,incident_day,settlement_name,settlement_link
22/03/2020 18:30-19:00 שופרסל קוסמוס אשקלון,2020-03-31,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
22/03/2020 18:00-18:30 דלתא אשקלון,2020-03-31,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"22/03/2020 17:45 - 18:00 ביה""כ המרכזי באפרידר זונאבנד יחזקאל 2 אשקלון",2020-03-31,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
22/03/2020 17:15-18:00 סופר שוק העיר האקדמיה אלי כהן אשקלון,2020-03-31,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
22/03/2020 10:45-11:30 קניון חוצות - מרפאה כללית אשקלון,2020-03-31,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
22/03/2020 08:30-9:00 קופת.חולים נאות אשקלון נאות אשקלון אשקלון,2020-03-31,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"22/03/2020 08:10-17:00 יחידת המחשוב בי""ח ברזילי ההסתדרות 7 אשקלון",2020-03-31,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
22/03/2020 08:00-15:00 מוסך האחים הגלגל 4 אשקלון,2020-03-31,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
22/03/2020 07:00-18:00 חנות הבשרים של אבי רמז דוד אשקלון,2020-03-31,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
21/03/2020 15:30-16:00 בית הכנסת נחלת דוד ברייר דב אשקלון,2020-03-31,2020-03-21,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"21/03/2020 15:30-19:00 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-21,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"21/03/2020 08:40-10:45 ביהכ""נ ע""ש קורבנות השואה עתיקות יהודה הלוי אשקלון",2020-03-31,2020-03-21,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
21/03/2020 08:00-10:30 בית כנסת משכן ברנע בגבעת הפרחים אשקלון,2020-03-31,2020-03-21,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"21/03/2020 07:30-10:30 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-21,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"21/03/2020 07:30-10:30 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-21,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
20/03/2020 17:40-18:30 חצר בנין מגורים דב ברייר 1 ברייר דב 1 אשקלון,2020-03-31,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
20/03/2020 17:30-18:00 בית הכנסת נחלת דוד אשקלון,2020-03-31,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"20/03/2020 17:00-19:30 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
20/03/2020 12:30-13:10 סופר שופרסל דיל רמז דוד 39 אשקלון,2020-03-31,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
20/03/2020 10:30-10:45 קונדטוריה לה טורט הנשיא 97 אשקלון,2020-03-31,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
20/03/2020 07:00-14:00 חנות הבשרים של אבי רמז דוד אשקלון,2020-03-31,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"20/03/2020 05:00-7:00 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
19/03/2020 18:30-20:00 ויקטורי אפרידר בן צבי יצחק 8 אשקלון,2020-03-31,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 17:00-19:00 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
19/03/2020 08:00-15:00 מוסך האחים הגלגל 4 אשקלון,2020-03-31,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
19/03/2020 08:00-9:00 יינות ביתן איזור התעשיה אשקלון,2020-03-31,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
19/03/2020 07:00-18:00 חנות בשרים של אבי רמז דוד אשקלון,2020-03-31,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 06:45-7:50 ביהכ""נ ע""ש קורבנות השואה עתיקות יהודה הלוי אשקלון",2020-03-31,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 05:00-7:00 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
18/03/2020 17:45-19:00 סופר נאות מכולת האחים איילה 9 אשקלון,2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
18/03/2020 17:30-18:30 סופר יינות ביתן קיבוץ גלויות אשקלון,2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
18/03/2020 17:00-17:30 בית מרקחת מאוחדת קיבוץ גלויות אשקלון,2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 17:00-19:00 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 16:30-17:00 קופ""ח מאוחדת הגבורה אשקלון",2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
18/03/2020 08:15-16:00 מוסך רמר המרכבה אשקלון,2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
18/03/2020 08:00-15:00 מוסך האחים הגלגל 4 אשקלון,2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 07:50-16:30 יחדית המחשוב בי""ח ברזילי ההסתדרות 7 אשקלון",2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 06:45-7:40 ביכ""נ ע""ש קורבנות השואה עתיקות יהודה הלוי אשקלון",2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 05:00-7:00 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 17:00-19:00 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
17/03/2020 17:00-17:30 שופר סל אדמונד דה רוטשילד 10 אשקלון,2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
17/03/2020 08:45-17:00 בית חולים ברזילי- יחידת מחשוב ההסתדרות 7 אשקלון,2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
17/03/2020 08:15-14:30 מוסך רמר המרכבה אשקלון,2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
17/03/2020 08:00-15:00 מוסך האחים הגלגל 4 אשקלון,2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
17/03/2020 08:00-16:00 משרד עורכי דין יורם ורון שד בן גוריון אשקלון,2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
17/03/2020 07:45-8:30 סופר ויקטורי שד בן גוריון 17 אשקלון,2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
17/03/2020 07:00-16:00 חנות הבשרים של אבי רמז דוד אשקלון,2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
17/03/2020 07:00-18:00 חנות הבשרים של אבי רמז דוד אשקלון,2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 06:45-7:40 ביכ""נ ע""ש קורבנות השואה - עתיקות יהודה הלוי אשקלון",2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 05:00-7:00 בית כנסת ""בית שמואל"" רחוב שפירא אשקלון",2020-03-31,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"25/03/2020 15:00-17:00    מחלקת משאבי אנוש בית חולים ברזילי, אשקלון",2020-03-30,2020-03-25,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"25/03/2020 15:00-17:00    מכון MRI  בית חולים ברזילי, אשקלון",2020-03-30,2020-03-25,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"24/03/2020 16:00-08:00    ברזילי    ההסתדרות, אשקלון",2020-03-30,2020-03-24,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"23/03/2020 16:30-17:00    סניף ויקטורי ליד בית משפט, אשקלון",2020-03-30,2020-03-23,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"23/03/2020 15:00-16:00    בטרם    הפלמ""ח    3, אשקלון",2020-03-30,2020-03-23,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"23/03/2020 11:30    סופר פארם בקניון חוצות, אשקלון",2020-03-30,2020-03-23,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"22/03/2020 13:15-15:30    צומת מבקיעים מתחם גלובוס סנטר, אשקלון",2020-03-30,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"22/03/2020 13:00-13:15    חנות בייבי סטור, אשקלון",2020-03-30,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"21/03/2020 05:00-09:00    בכולל ""אך טוב וחסד"",אשקלון",2020-03-30,2020-03-21,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"20/03/2020 13:30-14:00    מחסני אלקטריק,  אשקלון",2020-03-30,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"20/03/2020 11:00-11:30    מפעל גדילות ""ארין"" , אשקלון",2020-03-30,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"20/03/2020 10:00-11:00    מעדני גוליה, אשקלון",2020-03-30,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"20/03/2020 09:30-10:00    סעדה הדגים ליד ג'וליה - אזור תעשיה    הפנינים ,  אשקלון",2020-03-30,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"20/03/2020 09:00-09:30    ג'וליה קצביה - אזור תעשיה צפוני    הפנינים    21, אשקלון",2020-03-30,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"20/03/2020 08:00-10:00    סיטונאות רחמים,  אשקלון",2020-03-30,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"20/03/2020 05:30 -06:30    בית כנסת ""משכן אביחי""    לכיש    16, אשקלון",2020-03-30,2020-03-20,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 17:30-18:30    בית כנסת ""משכן אביחי""    לכיש    16,אשקלון",2020-03-30,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 17:00-17:30    סופרסל -אשקלון - ליד השוק, אשקלון",2020-03-30,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 16:00-19:00    קופ""ח כללית    נאות אשקלון, אשקלון",2020-03-30,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 08:00-14:00    מגדל    התחיה    2, אשקלון",2020-03-30,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 06:30-16:30    ויקטורי    בן צבי יצחק, אשקלון",2020-03-30,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 05:30-06:30    בית כנסת ""משכן אביחי""    לכיש    16, אשקלון",2020-03-30,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 17:30-18:30    בית כנסת ""משכן אביחי""    לכיש    16, אשקלון",2020-03-30,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 13:00-13:30    עשוש חומרי בניין ,  אשקלון",2020-03-30,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 12:00-12:30    פרבקר, אשקלון",2020-03-30,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 08:00 -14:00    מגדל    התחיה 2, אשקלון",2020-03-30,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 07:30 -13:00    קופת חולים כללית נאות אשקלון, אשקלון",2020-03-30,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"18/03/2020 05:30-06:30    בית כנסת ""משכן אביחי""    לכיש    16, אשקלון",2020-03-30,2020-03-18,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 19:00-20:00    סיטונאות רחמים, אשקלון",2020-03-30,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 17:30-18:00    בביה""כ ""קרן בנימין""    9 , אשקלון",2020-03-30,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 17:30-18:30    בית כנסת ""משכן אביחי""  לכיש    16,  אשקלון",2020-03-30,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 13:30-23:00    ויקטורי    בן צבי יצחק, אשקלון",2020-03-30,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 13:00-17:30    מגדל    התחיה    2,  אשקלון",2020-03-30,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 08:30-09:30    חדר כושר MPT    הנשיא, אשקלון",2020-03-30,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 07:30-13:00    קופת חולים כללית נאות אשקלן, אשקלון",2020-03-30,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"17/03/2020 05:30-06:30    בית כנסת ""משכן אביחי""    לכיש    16, אשקלון",2020-03-30,2020-03-17,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"16/03/2020 19:00-19:05    ACE, אשקלון",2020-03-30,2020-03-16,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"16/03/2020 17:30-18:30    בית כנסת ""משכן אביחי""    לכיש    16,  אשקלון",2020-03-30,2020-03-16,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"16/03/2020 13:00-17:30    מגדל    התחיה    2, אשקלון",2020-03-30,2020-03-16,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"16/03/2020 11:00 -12:00    בנק לאומי  צה""ל    9, אשקלון",2020-03-30,2020-03-16,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"16/03/2020 08:00- 22:40    ויקטורי    בן צבי יצחק, אשקלון",2020-03-30,2020-03-16,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"16/03/2020 05:30 -06:30 בית כנסת ""משכן אביחי""  לכיש 16, אשקלון",2020-03-30,2020-03-16,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"26/03/2020 07:00-14:00 מתקן הטפלה, אשקלון",2020-03-29,2020-03-26,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"25/03/2020 07:30-13:30 קופ""ח כללית נאות אשקלון, אשקלון",2020-03-29,2020-03-25,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"24/03/2020 09:00-14:00 קופ""ח כללית נאות אשקלון, אשקלון",2020-03-29,2020-03-24,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"23/03/2020 07:30-16:00 קופ""ח כללית נאות אשקלון, אשקלון",2020-03-29,2020-03-23,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"22/03/2020 19:00-19:30 מחסני חשמל, אשקלון",2020-03-29,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"22/03/2020 15:30-19:00 קופ""ח כללית נאות אשקלון, אשקלון",2020-03-29,2020-03-22,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
"19/03/2020 16:00-07:30 קופ""ח כללית נאות אשקלון, אשקלון",2020-03-29,2020-03-19,אשקלון,https://www.gov.il/he/departments/news/ashkelon-corona
